#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
344,Cole Kmet,TE,CHI,0,1.2,0,0,0,8,4.5,0.2,0,0.7,BYE,0.8,9.7,4.1,1.2,1.5,2.1,2.1,34,345
345,Donald Parham Jr.,TE,LAC,-,-,-,7.9,0,BYE,8.2,0,0,1.3,0,0,2.1,0,0,4.7,9.7,2.6,33.9,346
346,Andy Isabella,WR,BAL,0,6.7,16.1,0.3,3,0,0.7,-,1,1.4,0.6,3.3,0.7,-,-,-,0,2.6,33.8,347
347,Olamide Zaccheaus,WR,PHI,0,1,4.1,8.6,1.3,0,0,0,16.3,-,1,1.1,-,-,-,-,-,3,33.4,348
348,David Njoku,TE,CLE,11,-,-,-,0.6,0.7,8,1.9,BYE,0,0,0,0.5,4.5,2.2,2.6,1.3,2.6,33.3,349
349,Devin Duvernay,WR,BAL,1.2,1.9,6.7,0.4,5.9,3.1,BYE,3.9,-0.1,4.5,0.5,2,0.2,0,0,0.7,2.2,2.1,33.1,350
350,Adam Shaheen,TE,FA,0,0.4,0,0,6.3,11.1,-,0,0,1.9,0,6.7,0,2.6,1.5,0.3,2.2,2.1,33,350
350,Matt Breida,RB,NYG,2.2,3.9,0.4,4.8,5.9,2.2,-,1.3,-,-,0.4,3.3,-,-,8.6,0,0,2.8,33,352
352,Durham Smythe,TE,MIA,0,0,0.7,3,-,6.4,BYE,1.6,1.9,6.9,0,1.9,1.6,1.9,4,0.6,2.3,2.2,32.8,353
353,Jalen Richard,RB,FA,1.5,8.6,2.2,1.6,3,-,2.4,1.8,2.2,0,-,-,1.7,4.1,0.7,2.3,-,2.5,32.1,354
354,Jeff Driskel,QB,ARI,-,19.7,11.4,0.9,-,-,-,BYE,-,-,-,-,-,-,-,-,-,10.7,32.1,355
355,Jeremy McNichols,RB,FA,0,0.7,0.5,-,3.1,6.2,0.2,4.9,1,3.4,0.2,2,7.7,0.9,0.5,0.6,0,2,31.9,356
356,DeSean Jackson,WR,FA,4.6,6.4,1.1,-,-,-,4.6,-,-,-,-,-,-,-,-,14.1,-,6.2,30.8,357
357,Josh Adams,RB,FA,8.2,0,-,-,-,-,-,-,-,-,-,0.1,7.4,3,0,0,11.9,3.8,30.6,358
358,Ross Dwelley,TE,SF,0,0.5,4.9,0,0,0,0,7.6,5.2,2.2,BYE,0.3,2.9,2,2.8,0,2.1,1.9,30.5,359
359,Steven Sims Jr.,WR,HOU,5,3.3,0,-,-,-,-,BYE,0.4,4.6,7.3,0.8,1.7,0.5,1.1,3.2,2.4,2.5,30.3,360
360,Chad Beebe,WR,FA,-,-,0.7,0,1.1,1.3,-,1.6,0,1.6,0,10.3,1,0,2.1,0,10.4,2.2,30.1,361
361,Mike Nugent,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,14,8,7,1,7.5,30,362
362,Tyler Kroft,TE,MIA,0,0,14.4,1.2,0,0.7,6.4,1.1,6.1,-,-,-,-,-,-,0,-,3,29.9,362
362,Greg Olsen,TE,FA,8.4,0,6.1,3.5,2,-,1.8,0,1.3,3.3,2,-,-,-,-,1.5,-,2.7,29.9,364
364,Jordan Howard,RB,FA,6.7,6.4,6.1,-0.1,-,-,-,-,7.9,-,-,-,1.9,-,-,0.8,-,4.2,29.7,365
365,Chad Hansen,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,10.1,5.6,11.5,0.8,1.6,5.9,29.6,366
366,Devonta Freeman,RB,FA,-,-,1,6.8,14.7,5.7,0.8,-,-,-,-,-,-,-,-,-,-,5.8,29,367
367,Tyler Johnson,WR,LAR,-,-,0,0,6.1,6.7,6.4,3.5,1.1,0,0,0,-,0,0,3.5,1.6,2.1,28.9,368
368,Marcedes Lewis,TE,FA,0,0.4,7.8,-,-,0,0.9,0,6.1,0,0.8,7.6,3.6,0.6,0,0,0.9,1.9,28.7,369
369,Pharaoh Brown,TE,IND,-,-,0,0,0.4,2.8,0,-,0,8.1,2.2,0,0,-,1.1,2.9,10.8,2.2,28.3,369
369,Dontrelle Inman,WR,FA,2.1,1.7,15.8,2.9,-0.2,4.5,0,-,-,-,-,1.5,0,-,-,-,0,2.8,28.3,371
371,Josh Lambo,K,FA,12,6,-,-,-,-,1,-,9,-,-,-,-,-,-,-,-,7,28,371
371,Byron Pringle,WR,FA,0,0,0,-,2.3,4.6,6,2.2,0,-,1.7,-,-,-,0,0,11.2,2.3,28,373
373,Freddie Swain,WR,MIA,1.7,8.1,1.3,3.2,1.4,-,0,0,0,3.7,0,0,0,8.2,0.3,0,0,1.7,27.9,373
373,Van Jefferson,WR,LAR,3.1,4.4,0,0,0,0.8,1.4,2.3,BYE,1.5,6.7,0,2.7,0,0,0,5,1.7,27.9,375
375,Deonte Harty,WR,BUF,2.6,3.4,0.5,2,-,-,10.6,1.7,4,0.4,2.5,-,-,-,-,-,-,3.1,27.7,376
376,Isaiah Ford,WR,FA,1.3,7.6,1.4,4.8,2.3,0,-,1,-,-,-,-,-,-,1.8,3.7,3.7,2.8,27.6,377
377,Rodney Smith,RB,FA,-,-,-,-,-,-,-,-,-,1.5,2.9,1.8,-,2.4,4.7,3.8,10.4,3.9,27.5,378
378,Mohamed Sanu Sr.,WR,FA,-,0,0.9,0,-,-,-,-,-,-,0,11.2,3.6,3.7,3.8,2.2,1.6,2.7,27,378
378,Austin Seibert,K,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,1,9,14,3,5.4,27,380
380,Marcus Mariota,QB,PHI,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,26.8,-,-,26.8,26.8,381
381,O.J. Howard,TE,LV,9.6,1.1,4.9,11,-,BYE,-,-,-,-,-,-,-,-,-,-,-,6.7,26.6,382
382,James O'Shaughnessy,TE,FA,0,4,2.9,2.6,2,0,3.2,-,0.9,0,-,1.7,4.1,1.4,0.6,1.8,1,1.7,26.2,382
382,Darwin Thompson,RB,FA,0,2.1,-0.9,-,0,1.7,-,0.3,0,-,0,0,0,0,-,0,23,2,26.2,384
384,Foster Moreau,TE,NO,0,3.1,8.5,0.8,0,BYE,0,0,0,0,0,0,0,10.7,2.2,0,0.7,1.6,26,385
385,Lynn Bowden Jr.,WR,FA,-,-0.1,-,0.5,0.4,0,-,-,-,-,-,0,5.2,8.4,4.6,1.6,5,2.6,25.6,386
386,Marcus Johnson,WR,FA,-,-,-,2.7,5.3,10.8,-,3.9,1.4,0,1.4,0,0,0,0,-,-,2.3,25.5,387
387,Tyler Conklin,TE,NYJ,0,0,0,0,0,0,-,0,0,1.1,0,0.5,1,4,11.7,3.1,4,1.6,25.4,388
388,Bryan Edwards,WR,NO,0.9,4.2,4.8,-,-,BYE,-,-,0,1.6,0.1,1.5,0,0,0,1.1,11.1,2.1,25.3,389
389,Royce Freeman,RB,FA,1.2,2,3.5,1.2,-,3,1.7,0,0,2.6,0,5,0,0,0.4,2.3,2.2,1.6,25.1,390
390,Jesse James,TE,NO,0,0,8.8,3.1,-,0.3,0,2.3,0,0.9,0.3,1,6.9,0,1.1,0,0.2,1.6,24.9,391
391,JaMycal Hasty,RB,JAC,-,-,1.8,0,0,3.7,7.3,9.1,1.3,0.9,-,-,-,-,-,-,-,3,24.1,392
392,Travis Homer,RB,CHI,0.3,2.1,1.9,6.8,1.4,-,1,0.4,8,1.9,BYE,-,-,-,-,-,-,2.6,23.8,393
393,Chad Henne,QB,FA,-,-,-,-,-,-,6.3,0.7,-,-,-,-,-,-,-,-,16.7,7.9,23.7,394
394,Nick Boyle,TE,FA,0.3,1.1,6.5,0.9,0.2,9.3,-,0,4.6,0.4,-,-,-,-,-,-,-,2.6,23.3,395
395,Adam Trautman,TE,DEN,0,1.7,1.7,0,BYE,-,0,0,9.9,0,1.9,0.8,0.9,1.2,0,4.5,0.5,1.5,23.1,396
396,Chris Thompson,RB,FA,0.6,8.7,3.8,0,4.2,1.5,-,-,3.8,0,-,-,-,-,-,-,-,2.8,22.6,397
397,Zay Jones,WR,JAC,0,7.5,3.2,3.2,0.2,-,0,0,0,0.6,1.8,0.3,0,1.2,0.9,0,3.7,1.4,22.6,398
398,Ameer Abdullah,RB,LV,0,0,0,0,0,0.8,-,0,8.2,0,0,0,2.9,2.1,0,1.3,6.7,1.4,22,399
399,Mack Hollins,WR,ATL,0,0,0,0,0,0,-,0,7.1,0.1,0.9,1.9,0.7,6.6,1.8,4.2,-1.7,1.4,21.6,400
400,Marquez Callaway,WR,DEN,-,0,0,1.6,3.4,-,7.5,-,1.1,0,0,0,-,-,-,2.6,5.1,1.9,21.3,401
401,Ryan Finley,QB,FA,-,-,0,-,-,-,-,-,-,-,2.1,-,0.6,0.2,18.3,-,-,4.2,21.2,402
402,Matthew Wright,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,4,12,7,21,403
403,Bisi Johnson,WR,FA,5.6,2.4,0,0,1.3,0,-,0,0,0,0.9,9.4,0,0,0,1.3,0,1.3,20.9,404
404,Jacoby Brissett,QB,WAS,0,-,0.7,-,-,-,-,BYE,0,6.2,0.9,12.3,0.1,-0.2,0.2,0.1,0.3,1.9,20.6,405
405,Gunner Olszewski,WR,PIT,-,-,-,1.1,-,0,0,0.6,1.5,0,0,0.1,15.8,0,0,0,1.4,1.6,20.5,405
405,Ian Thomas,TE,CAR,1.6,0,0.9,6.5,0,0.9,1.1,2.8,0.8,0.7,0,0.4,BYE,2,2.9,0,-0.1,1.3,20.5,407
407,Kenny Stills,WR,FA,0,1.6,3.5,9.9,1.4,0,3.4,-,0,0.6,0,-,-,-,-,-,-,2,20.4,408
408,Antonio Williams,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.3,20.3,20.3,409
409,Alex Collins,RB,FA,-,-,-,-,-,-,-,-,0.5,10.7,-,-,-,-,-,-,8.9,6.7,20.1,410
410,Chase McLaughlin,K,TB,-,-,-,-,-,-,-,-,-,10,4,-,4,-,-,-,2,5,20,411
411,Dare Ogunbowale,RB,HOU,-,0,0,0,0,0,0,BYE,0,0.5,0,-,0.7,1.2,2.5,7.8,7.2,1.4,19.9,412
412,Mason Rudolph,QB,PIT,-,-,-,BYE,-,-0.1,-,-,0.1,0,-0.4,-,-,-,-,-,19.7,3.9,19.4,413
413,Isaiah Wright,WR,FA,0,-,3,2.9,0.3,2.6,-,-,1,5.9,0.7,0,0.5,0.9,1.5,0,0,1.4,19.3,414
414,Colt McCoy,QB,ARI,-,-,-,-,-,-,-,BYE,-,-,-,1.9,9.4,-1.3,9.1,-,-,4.8,19.2,415
415,Jason Witten,TE,FA,0.2,0.3,0,7.8,0.6,-,0.6,2.1,0,0,6.1,0,0,0,0,1.2,0,1.2,18.9,416
416,John Hightower,WR,LAC,-0.2,0,1.9,2.2,3.8,5,5.9,0,-,0,0,0.1,0,-,-,-,0.1,1.4,18.8,417
417,Equanimeous St. Brown,WR,CHI,-,-,-,-,-,0,0,1.2,0,0,2.3,4.6,0.7,1.5,0,8.1,0,1.5,18.4,417
417,Kalif Raymond,WR,DET,0,0,11.5,-,2.6,3.2,0,1.1,0,0,0,0,0,0,-,0,0,1.2,18.4,419
419,Ke'Shawn Vaughn,RB,TB,-,0,-,8.6,-1.5,4.2,0,0,-,-,-,-,BYE,-0.3,0.4,6.9,0,1.8,18.3,420
420,Albert Okwuegbunam,TE,DEN,-,-,-,-,BYE,4.5,6,6.9,0.7,-,-,-,-,-,-,-,-,4.5,18.1,421
421,D'Ernest Johnson,RB,JAC,0.5,0,0,9.5,3.6,0.1,0.3,1.1,-,0,0,0,0.5,0,2.4,0,0,1.1,18,421
421,Cameron Batson,WR,FA,-,3.7,0,-,-,1.3,-,-,0.6,0.8,2.5,0.5,7.4,0,0,1.2,0,1.5,18,421
421,KhaDarel Hodge,WR,ATL,1.2,3.9,0,-,-,-,-,0,-,0,7.3,3.1,-,-,0,-,2.5,2,18,424
424,Ryan Izzo,TE,FA,2.5,1.9,0,0,-,1.8,0.8,2.4,0,2,5.9,0,0.6,-,-,-,-,1.5,17.9,425
425,Brandon Powell,WR,MIN,0,0,2.7,0,0,0,0.4,0,7.3,-,0.3,6.4,0.9,0.9,0.5,-1.8,-,1.2,17.6,426
426,Alshon Jeffery,WR,FA,-,-,-,-,-,-,-,-,-,0,0,1.5,0,7.5,6.3,2.2,-,2.5,17.5,426
426,C.J. Ham,RB,MIN,0,0.4,1.1,0.2,0,0,BYE,0.2,0,0.8,0,1,7.2,2.2,0,-,4.4,1.2,17.5,428
428,Jace Sternberger,TE,FA,0,0,3.6,0,-,0,6.3,4.6,0.1,0,2.3,0.5,0,-,-,-,-,1.5,17.4,428
428,Alec Ingold,RB,MIA,0,6.5,1.1,2.8,2.5,-,2.1,0.3,0.6,0,1.1,0,0.2,0,0.2,0,0,1.1,17.4,430
430,Mike Thomas,WR,BAL,1.7,9.1,0.9,0.5,-1.3,1,5.4,0,-,0,-,-,0,0,0,0,0,1.2,17.3,430
430,KeeSean Johnson,WR,BUF,-,-,2.4,-,0.5,-,-,-,-,-,BYE,0.7,2.7,0.9,3.8,5,1.3,2.2,17.3,432
432,MyCole Pruitt,TE,FA,6.1,0,1.6,-,-,-,0,0,0,-,-,-,8.2,0,1,0,0,1.5,16.9,432
432,Laquon Treadwell,WR,BAL,-,-,-,-,-,-,BYE,-,-,-,-,-,0,6.9,1.4,7.1,1.5,3.4,16.9,434
434,Anthony McFarland Jr.,RB,PIT,-,-,4.9,BYE,0.6,0.8,0.6,0.1,2.2,-,0.3,2.6,1.5,-,1.4,-,1.7,1.5,16.7,434
434,Trayveon Williams,RB,CIN,-,-,-,-,-,-,0,0,BYE,2.2,0,1.1,0,4.3,0.8,0.6,7.7,1.7,16.7,434
434,Jeff Smith,WR,NYG,-,-,-,8.1,2.3,0.8,0,2.9,0,-,0.5,0.7,-,1.4,0,0,0,1.4,16.7,437
437,Quez Watkins,WR,PHI,-,-,-,-,0,0,-,-,BYE,-,-,-,-,0.3,10,5.7,0.6,2.8,16.6,438
438,Jamal Agnew,WR,JAC,0,0,2.2,0.3,-,1.7,0,1.1,-,-,1,0,2.4,1.5,2,6,-2,1.2,16.2,438
438,Maxx Williams,TE,FA,0,-,-,-,-,-,-,-,6.4,0,2.9,1,0,1.7,4.2,-,0,1.8,16.2,440
440,D'Onta Foreman,RB,CHI,-,-,-,-,-,-,-,3.7,1.1,8.3,0.1,2.8,0,-,-,-,-,2.7,16,440
440,Corey Clement,RB,ARI,2.1,0,0.8,0.3,0,0,2.1,2.8,-,6.5,-,0.6,0,0,0,0,0.8,1.1,16,442
442,Jarrett Stidham,QB,DEN,-,-,-,4.7,BYE,-,1.9,-,-,-,-,-,6.2,1.4,-,1.8,-,3.2,15.9,443
443,Noah Brown,WR,HOU,0,2.8,0.9,4.3,0,1.5,0,0,0,-,0.6,0,4,0,1.7,0,0,1,15.8,444
444,Malcolm Perry,WR,FA,-,-,-,-,-,-,-,0.5,0,2.7,2.3,0.8,-,0.5,0.4,0,8.5,1.7,15.7,445
445,Garrett Gilbert,QB,FA,-,-,-,-,-,-,-,-,15.5,-,-,-,-,-,-,-,0,7.8,15.5,445
445,Nick Vannett,TE,FA,-0.6,0,-,0.7,-,0.7,2.5,0,1.1,0,2.4,0,0.7,8,0,0,0,1,15.5,445
445,Lee Smith,TE,FA,-,-,6.1,-,-,0,-,0,-,0,-,0.3,0,0,0,9.1,0,1.6,15.5,448
448,Blaine Gabbert,QB,KC,-,-,-,-,-,0.2,-,-,-0.1,0,-,-,-,-,-,15.2,-,3.8,15.3,448
448,Brett Rypien,QB,LAR,-,-,1.1,14.2,-,-,0,-,BYE,-,-,-,-,-,-,-,-,5.1,15.3,450
450,Darrell Daniels,TE,FA,0,0,2.4,0,3.7,0.1,0,-,8.1,0,-,-,-,-,0.2,0.7,0,1.3,15.2,450
450,T.J. Yeldon,RB,FA,-,-,1.8,0,13.4,-,-,-,-,-,-,-,-,-,-,-,-,5.1,15.2,450
450,Gabe Nabers,RB,FA,0,0,0,0.9,0,-,0,6.2,6.4,0.9,0,0,0,0.3,0,0,0.5,1,15.2,453
453,Tyler Ervin,RB,FA,4.4,0.4,1.3,0.8,-,-,-,0.7,7.2,0.3,-,-,0,-,-,-,-,1.9,15.1,454
454,Auden Tate,WR,ARI,0,-,2.9,1.5,1.2,-,0,6.5,-,2.4,0.5,0,-,-,-,-,-,1.7,15,455
455,Reggie Bonnafon,RB,FA,-,-,1.6,13.1,-,-,-,-,-,-,-,-,-,-,-,-,-,7.4,14.7,455
455,C.J. Uzomah,TE,NYJ,4.5,10.2,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,7.4,14.7,457
457,Geoff Swaim,TE,FA,-,-,-,-,0,1,0,-,-,0,0.9,3,0,9.4,-,0,0,1.4,14.3,458
458,Chase Daniel,QB,FA,-,-,-,-,-,-,-,-,7.3,-,-,-,-,1.2,2.3,3.4,-,3.5,14.2,459
459,Darrynton Evans,RB,FA,-,-,0.9,-,1.2,-,-,-,-,-,-,-,-,-,11.7,0.3,0,2.8,14.1,459
459,Christian Blake,WR,FA,0,0,0,4.7,0,0.5,0,1.4,3.1,-,2.8,1.7,0,0,-0.1,0,0,0.9,14.1,461
461,Troy Fumagalli,TE,SF,-,-,-,-,-,-,-,-,-,1.2,0,0,0,5.3,0,0,7.5,1.8,14,462
462,John Wolford,QB,TB,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,13.8,13.8,13.8,463
463,P.J. Walker,QB,CHI,-,-,-,-,-,-,-,0.1,-,0.5,12.1,-,-,-,-,-,0.8,3.4,13.5,463
463,Malik Taylor,WR,NYJ,0,0,0,2,-,0,6.6,2.6,0.9,0,0,0,1.4,-,0,0,0,0.9,13.5,465
465,LeSean McCoy,RB,FA,0.2,2.1,2.4,0.6,-,0.7,-,-,-,0,-,0,-,3.5,3.2,0.5,-,1.3,13.2,466
466,Mike Boone,RB,HOU,0,0,0,0,1.9,0.5,-,0,0,0,0,0,0,1.2,0,6.4,2.9,0.8,12.9,467
467,Ty Montgomery,RB,NE,-0.4,2.5,-,-,BYE,-,-,-,-,0,0,-,-,-,-,0,10.7,2.1,12.8,468
468,Ryan Nall,RB,FA,0,0.2,0,0,0,0,-,0.2,9.5,1.8,-,1,0,0,0,0,0,0.8,12.7,469
469,DeMichael Harris,WR,FA,-,-,-,-,-,2.9,-,-,5.5,2.1,2,0.3,-0.3,-,-,0,-,1.8,12.5,470
470,Ray-Ray McCloud III,WR,SF,0,0,0,-,7.5,0,1.2,0.6,1.6,0.3,2.3,-1.2,0.4,0,-0.2,0,-0.3,0.8,12.2,471
471,DeAndre Washington,RB,FA,-,-,-,-,-,-,0.7,-,-,0.2,-,6,-,5.2,-,-,-,3,12.1,472
472,Tristan Vizcaino,K,DAL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,12,12,12,472
472,Patrick Laird,RB,TB,0.9,0,0,0,0,0.2,-,0,1.6,1.9,0.8,-1.1,2.2,2.3,3.2,0,0,0.8,12,474
474,Chris Hogan,WR,FA,0,7.5,0,2.3,2,-,-,-,-,-,-,-,-,-,-,-,-,2.4,11.8,474
474,Troymaine Pope,RB,FA,-,-,-,-,0,-,0.6,9.5,-,0,1.6,0.1,-,-,-,-,-,2,11.8,476
476,Taylor Heinicke,QB,ATL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,11.7,-,11.7,11.7,477
477,Dante Pettis,WR,CHI,0,0,0,0,-,-,-,-2,-,-,BYE,-,-,-,-,3.3,10.3,1.7,11.6,478
478,Tarik Cohen,RB,FA,4.7,2.7,4.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8,11.5,479
479,J.J. Taylor,RB,NE,3.2,-0.1,4.3,-,BYE,-,-,-,-,-,-,-,-,-,0.2,3.8,0,1.9,11.4,480
480,Blake Bell,TE,KC,0,3.4,0,2.4,1.3,0,0,0,-0.4,BYE,1.3,0,0.2,1.1,1.2,0.7,0,0.7,11.2,480
480,Kaden Smith,TE,IND,1.7,-0.1,1.3,1,0.7,1.5,0,0.6,0.8,1.2,-,-,0.3,0.6,0,0,1.6,0.7,11.2,482
482,Virgil Green,TE,FA,1,0,0,0,1.4,-,8.6,-,-,-,-,-,-,-,-,-,-,1.8,11,482
482,Javon Wims,WR,ARI,6.1,1.7,0,0,0,0,0.8,0.9,-,-,-,-,1.3,0.2,0,0,0,0.8,11,484
484,Josh Hill,TE,FA,0,1.6,0,0.7,0.1,-,0,0.7,7.4,0,-,0,0,0.1,0,0,-,0.8,10.6,484
484,Lil'Jordan Humphrey,WR,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,8.9,0,1.7,3.5,10.6,484
484,Alex Erickson,WR,FA,0,0,0,1.6,0,0,0,0,-,-2,1,-0.4,1.7,-1.1,0,8.8,1,0.7,10.6,484
484,Stephen Anderson,TE,FA,0,0,0,0,0,-,0,0,0,0,0,0,0.6,0,0,4.8,5.2,0.7,10.6,488
488,J.J. Arcega-Whiteside,WR,ATL,0,0,0,-,3.7,2,0.8,0,-,BYE,-,-,-,-,-,-,4,1.3,10.5,488
488,Diontae Spencer,WR,NYJ,0,0,0.7,0,-,0.9,-,-,-,0,0,-,-,6,0,1.9,1,1,10.5,490
490,C.J. Board,WR,FA,1.7,3.2,0.9,0.3,0,0.8,-,-,1,0,-,1.1,-0.2,0,0,1.6,0,0.7,10.4,491
491,Matt Barkley,QB,BUF,-,-,-,-,0.9,-,-,-,-,-,BYE,0,-,-,0,0.1,9.3,2.1,10.3,492
492,Devin Asiasi,TE,CIN,0,0,0,-,-,0,-,-,BYE,-,-,-,-,0,0,0,9.9,1.2,9.9,492
492,Vance McDonald,TE,FA,0.3,0.3,3.5,-,0.4,0,1.4,0,0.2,-,-,0,0,0,0,0.5,3.3,0.7,9.9,494
494,Jakob Johnson,RB,LV,0,6.1,0.6,0,-,0,0.1,0,0.6,2,0,0,0.1,0,0,0,0,0.6,9.5,495
495,Saquon Barkley,RB,NYG,6.6,2.8,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,4.7,9.4,495
495,Justin Watson,WR,KC,0.6,4.8,-,4,-,0,0,0,-,0,0,0,-,0,-,-,0,0.9,9.4,495
495,Artavis Pierce,RB,FA,-,-,-,-,-,0,-,-,0,0.9,-,-,-,-,-,8.6,-0.1,1.9,9.4,498
498,Trace McSorley,QB,NE,-,-,-,-,BYE,-,-,-,-,-,-,8.7,-,0.6,-,-,-,4.7,9.3,499
499,Austin Mack,WR,FA,-,-,-,-,-,0.1,0,0,7.2,0.9,-,0,0,0,0,0,0.9,0.8,9.1,500
500,Tyrod Taylor,QB,NYG,9,-,-,-,-,-,-,-,0,-,BYE,-,-,-,-,-,-,4.5,9,501
501,Joe Reed,WR,CHI,0,0.8,0,-,-,-,7.4,0,0.7,0,0,0,-,-,-,0,0,0.8,8.9,502
502,Chris Streveler,QB,NYJ,0.3,0,0,-,-,-,-,-,-,BYE,0,-,-,-,-,-,8.4,1.7,8.7,502
502,Parris Campbell,WR,NYG,8,0.7,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,4.4,8.7,502
502,Tevin Coleman,RB,FA,2.4,4,-,-,-,-,-,2,-,-,-,-,-1.1,0,1.1,0.3,0,1.1,8.7,505
505,Dominique Dafney,TE,TB,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1.3,7.3,1.7,8.6,505
505,Ryan Griffin,TE,FA,0,0,0,1,0,1.7,0,0,2.8,-,0,0,3.1,0,0,-,0,0.6,8.6,505
505,Trent Taylor,WR,CIN,0.7,1,2,0,0,0.8,0,3.2,0.9,0,-,0,-,-,0,-,-,0.7,8.6,508
508,Patrick Ricard,RB,BAL,-1.2,6.1,0,0,0.7,0,BYE,0,0,0.2,0.5,-,1.1,0,1,0,0,0.6,8.4,509
509,Jake Kumerow,WR,FA,-,-,-,-,-,-,-,-,0,0,-,0,0,0,8.2,-,-,1.4,8.2,510
510,Justice Hill,RB,BAL,-,-,-,0,-,0,BYE,0,0,0.3,0,4,0.4,0.4,0.8,0,2.1,0.7,8,511
511,C.J. Prosise,RB,FA,-,0,0.1,0,0,0,0,-,-,-0.2,1.2,5.4,-,1.2,-,-,-,0.8,7.7,512
512,Reggie Gilliam,RB,BUF,0,6.1,0,0,0,0,1.5,0,0,0,BYE,0,0,0,0,-,-,0.5,7.6,513
513,Jaylen Samuels,RB,FA,0.3,0.4,0.1,-,0,0,0.5,0,0,0,-,-,1.2,3.3,1.6,0,0,0.5,7.4,514
514,Anthony Sherman,RB,FA,0.2,0,6.5,-,0,-,-,-,0,-,0,0,0,0,0,0,0.6,0.6,7.3,514
514,Pharoh Cooper,WR,FA,0,0,0,0,1.2,0,0,0,0,0,0,0,-,5.2,0,0,0.9,0.5,7.3,516
516,Jonathan Ward,RB,TEN,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,7.1,0.5,7.1,517
517,Ben DiNucci,QB,DEN,-,-,-,-,BYE,0,1.6,5.4,-,-,-,-,-,-,-,-,-,2.3,7,518
518,Buddy Howell,RB,FA,0,0,0,0,-,-,0,-,0,0,0,0,0,4.5,2.2,0,0,0.5,6.7,518
518,Colin Thompson,TE,FA,-,0,0,0,0,0,0,0,0,6.7,0,0,-,0,0,0,0,0.4,6.7,520
520,Courtland Sutton,WR,DEN,-,6.6,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-,6.6,6.6,520
520,Keith Smith,RB,ATL,0,0.3,0.3,0.4,0.1,0.3,0,0,0.1,BYE,0.4,0,0,0.1,3.2,1.4,0,0.4,6.6,522
522,Ashton Dulin,WR,IND,0,0.6,0,0,3.7,0,BYE,1.3,-,-,-,0,0,0,0,0.8,0,0.5,6.4,523
523,Tyrie Cleveland,WR,PHI,0.7,-,0,0,-,0,0,0,0,-,-,0,1.1,-,-,-,4.5,0.6,6.3,523
523,Luke Stocker,TE,FA,0,0,0.6,0,0.2,0,0,0,1.2,-,0,0,0,0,2.1,0.9,1.3,0.4,6.3,523
523,Damion Ratley,WR,FA,0,0,2.9,3.4,0,-,-,-,-,-,-,-,-,-,-,-,-,1.3,6.3,523
523,Jordan Thomas,TE,CAR,-,0,0,6.3,-,0,-,-,-,-,0,0,BYE,-,-,-,-,1.1,6.3,523
523,Jason Croom,TE,FA,-,-,-,-,0,6.3,0,0,-,-,-,-,-,-,-,-,-,1.6,6.3,528
528,Steven Mitchell Jr.,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,0,3.8,0,0.2,2,1,6,528
528,Ja'Marcus Bradley,WR,PIT,-,-,-,BYE,-,-,-,-,-,-,-,-,0,0,-,6,-,2,6,530
530,Jaydon Mickens,WR,NYG,0,0,0,0,2.2,0,0,3.6,0,-,BYE,-,-,-,-,-,0,0.6,5.8,531
531,Theo Riddick,RB,FA,-,-,-,1.3,-,-,-,-,-,-,-,-,0.9,0,-0.5,-,4,1.1,5.7,532
532,Marlon Mack,RB,FA,5.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.6,5.6,533
533,Johnny Mundt,TE,MIN,0,0,0,0.5,0,0,4.8,0,-,0,0,0,0,0,0,0,0,0.3,5.3,533
533,Cethan Carter,TE,FA,0,0,0.1,2.4,0,0,-,0.2,-,0,0,0.5,0,0,0,0,2.1,0.4,5.3,533
533,KJ Hill Jr.,WR,FA,0,0,1.5,0,0.8,-,-,0,-2,0,0,0,0.7,0.4,3.9,0,0,0.4,5.3,533
533,Nick Westbrook-Ikhine,WR,TEN,-,0,0,BYE,0.7,2,0,0,0,0,0.7,0,-,0,0,1.9,0,0.4,5.3,537
537,Chris Manhertz,TE,DEN,0.4,0.8,0,1.7,0,0.6,0,0.6,0,0,0,1.1,-,0,0,0,0,0.3,5.2,538
