#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
556,Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,BYE,0,5.3,0,-,-,1.3,0.5,6.6
556,Brandon Zylstra,WR,FA,0,0,0,0,0,0,1.4,0,3.8,0,0,0,-,1.3,0.1,0,0,0.4,6.6
558,Terry Godwin,WR,FA,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,6.5,2.2,6.5
558,Kahale Warring,TE,FA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,5.2,1.3,0,0.9,6.5
560,Dontrell Hilliard,RB,FA,-,-,-,3.1,0,2.9,0,0,-,-,-,-,-,-,-,0,0,0.9,6
561,Robert Foster,WR,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,0,1.9,3.8,-,1.4,5.7
562,Elijhaa Penny,RB,FA,0,0,0,0,0.3,0,0,2.1,0.2,0,-,0,0.8,0,2.1,-,-,0.4,5.5
562,Lawrence Cager,WR,NYG,-,-,5.5,0,-,-,-,-,-,-,BYE,-,-,-,-,-,-,2.8,5.5
562,Jaeden Graham,TE,FA,0,0,0,0,1.7,0,0,0,0,-,0,2.1,0,1.7,0,0,0,0.3,5.5
565,Hunter Bryant,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5.4,0,0,1.1,5.4
566,Daniel Brown,TE,FA,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,2.3,2.8,0.3,5.1
567,Tavon Austin,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,0,2.5,-0.3,1.3,5
568,Jonathan Williams,RB,WAS,-,-,-,-,-,-,-,BYE,0,0,0,4.6,0,-,-,-,-,0.9,4.6
568,Dalton Keene,TE,PHI,-,-,-,-,-,-,1.8,-,BYE,-,-,-,0,0,1.2,0,1.6,0.8,4.6
568,Eric Saubert,TE,MIA,-,-,-,-,-,-,0,-,-,-,1.3,0,0,1.4,0,0,1.9,0.6,4.6
571,Robert Griffin III,QB,FA,0.3,-,-,-0.7,-0.1,-,-,-,-,-,-,5.1,-,-,-,-,-,1.1,4.6
572,Daurice Fountain,WR,CHI,-,0,4.3,0,0,-,-,-,0,-,BYE,-,-,-,-,-,-,0.9,4.3
573,Stephen Carlson,TE,CHI,0,0,0,2,0,0,0,0,-,0,0,2.1,0,0,0,0,0,0.3,4.1
574,Austin Walter,RB,LV,-,-,-,-,-,BYE,-,-,0,4,-,0,-,-,-,-,0,1,4
574,Jonathan Brown,K,FA,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4,4
574,Antonio Callaway,WR,FA,-,-,-,-,-,-,-,-,-,-,2.3,1.7,0,0,0,-,-,0.8,4
574,Elliott Fry,K,DEN,-,-,-,4,BYE,-,-,-,-,-,-,-,-,-,-,-,-,4,4
574,Ben Ellefson,TE,FA,0,0,-,-,-,-,2,-,0,0,2,0,-,-,-,-,-,0.6,4
579,John Ross,WR,KC,3.7,0,-,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,1.2,3.7
579,Andy Janovich,RB,FA,0,1,2.3,0,0.4,0,0,0,-,0,-,-,0,0,0,0,0,0.3,3.7
581,Colby Parkinson,TE,SEA,-,-,-,-,-,BYE,-,0,-,-,-,0,0,3.6,0,-,0,0.6,3.6
582,Antonio Gandy-Golden,WR,FA,-,1.3,2.2,0,0,0,-,-,-,-,-,-,-,-,-,0,-,0.6,3.5
583,Rashaad Penny,RB,PHI,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0.6,0.9,1.9,1.1,3.4
584,Penny Hart,WR,ATL,0,-,0,0,0,-,-,0,0,0,0,0,0,3.2,-,0,0,0.2,3.2
585,Andre Roberts,WR,FA,0,0,0,1.3,0.6,0,0,0,0,0,-,0,0,0,-2,3.2,-,0.2,3.1
585,Bo Scarbrough,RB,FA,-,-,-,-,-,-,-,-,-,-,3.1,-,-,-,-,-,-,3.1,3.1
585,Bennie Fowler III,WR,FA,0,0,0,0,3.1,-,-,-,-,-,-,-,-,-,-,-,-,0.6,3.1
588,Brian Hoyer,QB,LV,-,-,-,3,-,BYE,-,-,-,-,-,-,-,-,-,-,-,3,3
589,Tommylee Lewis,WR,FA,-,-,-,-,-,-,-,1.5,-,-,-,-,1.6,0,0,-,-0.2,0.6,2.9
589,Jason Huntley,RB,PIT,0.1,-,-,BYE,-,0,1.3,0,-,-,-,-,-,-,-,-,1.5,0.6,2.9
589,Donte Moncrief,WR,FA,-,-,-,-,-,-,-,-,-,-,2.5,0,0.4,0,-,0,0,0.5,2.9
589,Chandler Cox,RB,FA,0,0,0,1.3,1.6,0,-,-,0,-,-,-,0,-,-,-,-,0.4,2.9
589,Tyler Huntley,QB,BAL,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.1,-,0.8,1.5,2.9
594,David Blough,QB,ARI,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.8,-,2.8,2.8
595,LeVante Bellamy,RB,FA,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,2.6,0,0.5,2.6
595,Lamar Miller,RB,FA,-,-,-,-,-,-,-,-,-,2.6,-,-,-,-,-,-,-,2.6,2.6
595,Scottie Phillips,RB,FA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,2.6,0,0,0.3,2.6
595,Jaleel Scott,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,-,-,-,2.6,2.6
599,Jake Butt,TE,FA,1,0,1.5,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0.5,2.5
600,James Proche II,WR,BAL,0,0,0,0,0,0,BYE,0,0,0,2.4,0,0,0,0,-,-,0.2,2.4
600,Tommy Stevens,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.4,2.4
600,Jameis Winston,QB,NO,-,-,-,-,-,BYE,-,-,0.2,2.3,-,0,-,-,-,-,-0.1,0.6,2.4
600,Derek Carrier,TE,FA,0,0,0,0,0,-,0,0,0,0,2.4,0,0,0,0,0,0,0.2,2.4
600,Rico Dowdle,RB,DAL,0,-,0,0,0,1.3,0,0,0,BYE,0,0,0,0,1.1,0,0,0.2,2.4
605,Vyncint Smith,WR,IND,-,-,-,-,-,0,0,2.3,-,-,0,0,-,-,-,0,0,0.3,2.3
605,Keith Kirkwood,WR,NO,-,-,-,-,-,2.3,-,-,-,-,-,-,-,-,-,-,-,2.3,2.3
607,Cody Hollister,WR,TEN,0,-,-,BYE,2.2,-,-,-,-,-,-,-,-,-,-,-,-,1.1,2.2
607,Blake Jarwin,TE,FA,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2,2.2
607,Josiah Deguara,TE,GB,2.2,-,-,0,BYE,-,-,-,-,-,-,-,-,-,-,-,-,1.1,2.2
607,Luke Willson,TE,FA,0,0,-,0,0,-,-,0,-,-,0,0,2.2,-,-,-,-,0.3,2.2
611,Marcus Kemp,WR,WAS,0,0,0,-,-,0,2.1,0,-,-,-,0,0,0,-,-,0,0.2,2.1
612,Joshua Dobbs,QB,CLE,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.1,2.1,2.1
613,Temarrick Hemingway,TE,FA,-,-,-,-,2,0,0,-,0,0,0,0,0,-,-,-,-,0.3,2
613,Stephen Hauschka,K,FA,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,2,2
613,Gehrig Dieter,WR,FA,-,-,-,-,-,-,-,-,0,-,0,-,-,-,-,0,2,0.5,2
616,Nathan Peterman,QB,CHI,-,-,-,-,-,-,-,-,-,-,BYE,1.9,-,-,-,-,-,1.9,1.9
616,D.J. Foster,RB,FA,0,0,-,-,-,-,-,-,1.9,0,0,0,0,-,0,0,0,0.2,1.9
618,Case Keenum,QB,HOU,-,-,-,-,-,1.8,-,BYE,-,-,-,-,-,-,-,0,-,0.9,1.8
619,Craig Reynolds,RB,DET,-,-,-,-,BYE,-,-,-,-,-,-,0,-,-,-,1.7,-,0.9,1.7
620,Cullen Gillaspia,RB,FA,-,0,1.6,-,0,0,0,-,0,0,-,-,-,-,-,-,-,0.2,1.6
620,Brandon Dillon,TE,WAS,-,-,-,-,-,-,-,BYE,-,0,-,1.6,0,-,-,-,-,0.5,1.6
620,Jeremy Sprinkle,TE,FA,0,0,0,0,0,0,1.6,-,0,0,0,0,0,0,0,0,0,0.1,1.6
623,Trenton Irwin,WR,CIN,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,1.5,-,1.5,1.5
623,Dwayne Washington,RB,FA,-,-,0,0,0,-,0,0,0.9,-,-,0.6,0,0,0,0,-,0.1,1.5
623,Trevon Wesco,TE,TEN,0,0,0,0,1.5,0,0,0,-,-,-,-,-,0,0,0,0,0.1,1.5
626,Isaac Nauta,TE,FA,-,-,-,-,-,0,1.3,0,0,0,0,0,-,-,-,-,-,0.2,1.3
626,Tony Jones Jr.,RB,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,1.3,1.3,1.3
628,Logan Woodside,QB,ATL,-,-,-,-,-,-,-,-,-,0,0.3,-0.5,-,1.8,-0.3,0,-,0.2,1.3
629,Bruce Miller,TE,FA,1.2,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,-,0.2,1.2
629,Marcus Baugh,TE,FA,0,1.2,0,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0.2,1.2
631,Geno Smith,QB,SEA,-,-,-,-,-,BYE,-,-,-,-,-,-,-,1.1,-,-,-,1.1,1.1
632,Brandon Wright,K,FA,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
632,Taylor Russolino,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1
634,Senorise Perry,RB,FA,0,0.9,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,0.1,0.9
635,Dexter Williams,RB,FA,-,-,-,-,-,-,0,-,0.8,-,-,-,-,-,-,0,-,0.3,0.8
635,AJ McCarron,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0.8,0.4,0.8
637,Tyler Bray,QB,FA,-,-,-,-,-,-,-,-,-,0.7,-,-,-,-,-,-,-,0.7,0.7
638,John Lovett,QB,MIA,0,0,0,0,-,0,0,0,0.6,-,-,-,-,-,-,-,-,0.1,0.6
639,Tony Brooks-James,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0.4,-,-,-,-,-,0.4,0.4
640,Qadree Ollison,RB,JAC,-,-,0,-,-,-,-,0.3,0,-,-,-,-,-,-,-,-,0.1,0.3
640,JoJo Natson,WR,FA,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.3
642,Javon Leake,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,0
642,Dan Chisena,WR,PIT,0,0,0,0,0,0,-,-,0,0,-,0,0,0,0,0,0,0,0
642,Duke Williams,WR,FA,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0
642,Seth DeValve,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,0
642,J.P. Holtz,TE,FA,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0
642,Matthew Slater,WR,NE,0,0,0,-,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Tajae Sharpe,WR,FA,0,0,-,-,-,-,-,-,-,-,-,0,-,0,-,-,-,0,0
642,Isaiah Coulter,WR,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,-,-,-,0,0
642,Sean Culkin,TE,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0
642,Brycen Hopkins,TE,LAR,-,-,-,-,-,-,-,-,BYE,-,-,0,-,0,0,-,0,0,0
642,Wendell Smallwood,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0
642,Quinton Bell,WR,FA,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Darius Bradwell,RB,FA,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Trey Quinn,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0
642,Eric Tomlinson,TE,FA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0
642,Malik Turner,WR,IND,0,0,0,0,-,-,BYE,-,-,-,-,-,-,-,-,0,0,0,0
642,Jordan Matthews,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0
642,Dezmon Patmon,WR,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0,0,0
642,Hale Hentges,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
642,Nate Becker,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
642,Kevin Rader,TE,TEN,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
642,Xavier Jones,RB,FA,0,0,0,0,0,0,-,0,-,0,0,0,0,-,-,0,0,0,0
642,Beau Brinkley,TE,FA,0,0,0,-,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0
642,Justin Hardee,WR,NYJ,0,0,0,0,-,-,0,0,-,BYE,-,-,-,0,0,0,0,0,0
642,Clark Harris,TE,FA,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0
642,Derrick Willies,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0
642,Chris Rowland,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0
642,Joe Webb III,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0
642,Jake Bargas,TE,NO,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,0,-,0,0
642,Matt Sokol,TE,NE,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,0,0,0,0
642,K.J. Osborn,WR,MIN,0,0,-,0,-,-,BYE,0,0,0,0,-,0,-,-,0,-,0,0
642,Antony Auclair,TE,FA,0,-,-,-,-,-,-,0,0,0,0,0,-,0,-,-,0,0,0
642,Sewo Olonilua,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0
642,Michael Warren II,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,0
642,Derek Watt,RB,FA,0,0,0,-,-,0,-,-,-,0,0,0,0,0,0,0,0,0,0
642,Andrew Beck,TE,HOU,0,0,0,0,-,0,-,BYE,-,-,-,-,0,0,0,0,0,0,0
642,Farrod Green,TE,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Sean McKeon,TE,DAL,-,0,0,-,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0
642,Noah Togiai,TE,ARI,-,0,0,-,-,0,-,BYE,-,0,-,-,-,-,-,-,-,0,0
642,Jeff Badet,WR,FA,-,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,-,0,0
642,Rashod Berry,TE,IND,-,-,-,-,-,0,BYE,-,-,-,-,-,0,-,-,-,0,0,0
642,Kirk Merritt,WR,NO,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,0,0
642,Jason Moore Jr.,WR,FA,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0
642,Ross Travis,TE,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0
642,Keelan Doss,WR,LAC,-,-,-,0,-,BYE,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Trey Edmunds,RB,FA,-,-,-,-,0,-,0,0,-,0,-,-,-,-,-,-,-,0,0
642,Evan Baylis,TE,FA,-,-,-,-,0,0,0,-,-,-,0,0,-,-,-,-,-,0,0
642,Nathan Cottrell,RB,FA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
642,Kevin White,WR,FA,-,-,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,0,0
642,Jeremy Cox,RB,FA,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,0,0
642,Ricky Seals-Jones,TE,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,-,0,0
642,Adrian Killins Jr.,RB,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Marken Michel,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,-,-,0,0
642,Daniel Helm,TE,FA,-,-,-,-,-,0,-,-,0,0,-,-,-,-,0,0,-,0,0
642,Taywan Taylor,WR,FA,-,-,-,-,-,0,-,0,-,-,-,0,-,-,-,-,-,0,0
642,Fred Brown,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0
642,Chris Moore,WR,TEN,-,-,-,BYE,-,-,-,0,-,-,-,-,-,-,-,0,0,0,0
642,Stephen Sullivan,TE,CAR,-,-,-,-,-,-,-,0,-,-,-,-,BYE,-,-,-,-,0,0
642,Deon Cain,WR,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0,0
642,Hakeem Butler,WR,PIT,-,-,-,BYE,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0
642,Brandin Bryant,RB,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0
642,Alex Bachman,WR,HOU,-,-,-,-,-,-,0,BYE,-,-,-,-,-,-,-,-,-,0,0
642,Reggie Begelton,WR,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Garrett Griffin,TE,FA,-,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,0,0,0
642,Deante Burton,WR,FA,-,-,0,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0
642,Raymond Calais,RB,FA,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,-,0,0,0
642,Cyril Grayson Jr.,WR,FA,-,0,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Elijah Holyfield,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0
642,Johnny Stanton IV,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0
642,Kyle Nelson,TE,FA,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
642,Mike White,QB,MIA,-,-,-,-,-,-,BYE,-,-,-,0,-,-,-,-,-,-,0,0
642,Taiwan Jones,RB,FA,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,0,0
642,Kenjon Barner,RB,FA,-,-,0,0,-,-,-,-,-,-,0,-,-,0,0,0,-,0,0
642,Kristian Wilkerson,WR,LV,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,0,0
642,Stanley Morgan Jr.,WR,CIN,-,-,-,-,-,-,-,-,BYE,0,-,-,0,0,0,0,0,0,0
642,Juwann Winfree,WR,IND,-,-,-,-,-,-,BYE,-,-,0,-,-,-,0,-,-,-,0,0
642,Caleb Wilson,TE,FA,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0,0,0
642,Mason Schreck,TE,HOU,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0
642,Tyler Davis,TE,GB,-,-,0,0,0,0,-,-,0,0,-,-,-,-,0,-,0,0,0
642,Chris Myarick,TE,NYG,-,-,-,-,-,-,-,-,-,0,BYE,-,-,0,0,-,-,0,0
642,Zach Gentry,TE,PIT,-,-,-,BYE,-,-,-,-,-,0,0,-,-,-,-,-,-,0,0
642,Matt Cole,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
724,Easton Stick,QB,LAC,-,-,-,-,-,BYE,0,-,-,-,-,-,-,-,-,-,-,0,0
725,DeAndre Carter,WR,LV,1.8,0,0,-2,0,0,0,-,0,0,-,0,0,-,-,0,0,0,-0.2
726,Matt Schaub,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-0.4,-,-,-,-,-,-0.4,-0.4
727,Nate Sudfeld,QB,DET,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-0.5,-0.5,-0.5
728,Dede Westbrook,WR,FA,-,-,1.4,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,-0.3,-0.6
729,Kendall Hinton,WR,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-0.8,-,-,-,-,-,-0.8,-0.8
730,Tim Boyle,QB,NYJ,-0.2,-0.1,-,-0.1,-,0,-0.1,-,-0.1,BYE,-,0,-,-,-,-0.3,-,-0.1,-0.9
731,Dwayne Harris,WR,FA,-,-,-,-,-,-,-,0,0,-2,-,-,-,-,-,-,-,-0.7,-2
731,Nsimba Webster,WR,CHI,0,0,0,0,0,0,0,0,-,0,0,0,-2,0,0,0,0,-0.1,-2
733,Ty Long,K,FA,0,0,0,0,0,-,0,0,0,0,-2.8,0,0,0,0,0,0,-0.2,-2.8
